anio,codigo_comuna,comuna,sector_modelo,sector_origen,trimestre,codigo_indicador,indicador,valor,archivo_origen
2017,15201,PUTRE,Municipal,MUNICIPAL ,4.0,115.03.03.000.000.000,Participación en Impuesto Territorial,10456.0,ingresos_municipales(2017).xlsx
2017,15202,GENERAL LAGOS,Municipal,MUNICIPAL ,4.0,115.03.03.000.000.000,Participación en Impuesto Territorial,326.0,ingresos_municipales(2017).xlsx
2017,16101,CHILLÁN,Municipal,MUNICIPAL ,4.0,115.03.03.000.000.000,Participación en Impuesto Territorial,3051346.0,ingresos_municipales(2017).xlsx
2017,16102,BULNES,Municipal,MUNICIPAL ,4.0,115.03.03.000.000.000,Participación en Impuesto Territorial,215458.0,ingresos_municipales(2017).xlsx
2017,16202,COBQUECURA,Municipal,MUNICIPAL ,4.0,115.03.03.000.000.000,Participación en Impuesto Territorial,49512.0,ingresos_municipales(2017).xlsx
2017,16203,COELEMU,Municipal,MUNICIPAL ,4.0,115.03.03.000.000.000,Participación en Impuesto Territorial,70105.0,ingresos_municipales(2017).xlsx
2017,16302,COIHUECO,Municipal,MUNICIPAL ,4.0,115.03.03.000.000.000,Participación en Impuesto Territorial,295754.0,ingresos_municipales(2017).xlsx
2017,16103,CHILLÁN VIEJO,Municipal,MUNICIPAL ,4.0,115.03.03.000.000.000,Participación en Impuesto Territorial,293214.0,ingresos_municipales(2017).xlsx
2017,16104,EL CARMEN,Municipal,MUNICIPAL ,4.0,115.03.03.000.000.000,Participación en Impuesto Territorial,140032.0,ingresos_municipales(2017).xlsx
2017,16204,NINHUE,Municipal,MUNICIPAL ,4.0,115.03.03.000.000.000,Participación en Impuesto Territorial,42417.0,ingresos_municipales(2017).xlsx
2017,16303,ÑIQUÉN,Municipal,MUNICIPAL ,4.0,115.03.03.000.000.000,Participación en Impuesto Territorial,106173.0,ingresos_municipales(2017).xlsx
2017,16105,PEMUCO,Municipal,MUNICIPAL ,4.0,115.03.03.000.000.000,Participación en Impuesto Territorial,164238.0,ingresos_municipales(2017).xlsx
2017,16106,PINTO,Municipal,MUNICIPAL ,4.0,115.03.03.000.000.000,Participación en Impuesto Territorial,315912.0,ingresos_municipales(2017).xlsx
2017,16205,PORTEZUELO,Municipal,MUNICIPAL ,4.0,115.03.03.000.000.000,Participación en Impuesto Territorial,37205.0,ingresos_municipales(2017).xlsx
2017,16107,QUILLÓN,Municipal,MUNICIPAL ,4.0,115.03.03.000.000.000,Participación en Impuesto Territorial,137760.0,ingresos_municipales(2017).xlsx
2017,16201,QUIRIHUE,Municipal,MUNICIPAL ,4.0,115.03.03.000.000.000,Participación en Impuesto Territorial,77010.0,ingresos_municipales(2017).xlsx
2017,16301,SAN CARLOS,Municipal,MUNICIPAL ,4.0,115.03.03.000.000.000,Participación en Impuesto Territorial,535770.0,ingresos_municipales(2017).xlsx
2017,16304,SAN FABIÁN,Municipal,MUNICIPAL ,4.0,115.03.03.000.000.000,Participación en Impuesto Territorial,84019.0,ingresos_municipales(2017).xlsx
2017,16108,SAN IGNACIO,Municipal,MUNICIPAL ,4.0,115.03.03.000.000.000,Participación en Impuesto Territorial,0.0,ingresos_municipales(2017).xlsx
2017,16305,SAN NICOLÁS,Municipal,MUNICIPAL ,4.0,115.03.03.000.000.000,Participación en Impuesto Territorial,139006.0,ingresos_municipales(2017).xlsx
2017,16207,TREGUACO,Municipal,MUNICIPAL ,4.0,115.03.03.000.000.000,Participación en Impuesto Territorial,27199.0,ingresos_municipales(2017).xlsx
2017,16109,YUNGAY,Municipal,MUNICIPAL ,4.0,115.03.03.000.000.000,Participación en Impuesto Territorial,241863.0,ingresos_municipales(2017).xlsx
2017,16206,RÁNQUIL,Municipal,MUNICIPAL ,4.0,115.03.03.000.000.000,Participación en Impuesto Territorial,334237.0,ingresos_municipales(2017).xlsx
2017,1403,COLCHANE,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,89626.0,ingresos_municipales(2017).xlsx
2017,1107,ALTO HOSPICIO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,762522.0,ingresos_municipales(2017).xlsx
2017,1404,HUARA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,131418.0,ingresos_municipales(2017).xlsx
2017,1405,PICA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,119308.0,ingresos_municipales(2017).xlsx
2017,1101,IQUIQUE,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,17811809.0,ingresos_municipales(2017).xlsx
2017,1401,POZO ALMONTE,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,1415406.0,ingresos_municipales(2017).xlsx
2017,1402,CAMIÑA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,98284.0,ingresos_municipales(2017).xlsx
2017,2101,ANTOFAGASTA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,26938574.0,ingresos_municipales(2017).xlsx
2017,2102,MEJILLONES,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,0.0,ingresos_municipales(2017).xlsx
2017,2103,SIERRA GORDA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,164008.0,ingresos_municipales(2017).xlsx
2017,2104,TALTAL,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,195260.0,ingresos_municipales(2017).xlsx
2017,2201,CALAMA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,13630368.0,ingresos_municipales(2017).xlsx
2017,2202,OLLAGÜE,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,72320.0,ingresos_municipales(2017).xlsx
2017,2203,SAN PEDRO DE ATACAMA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,225333.0,ingresos_municipales(2017).xlsx
2017,2301,TOCOPILLA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,177095.0,ingresos_municipales(2017).xlsx
2017,2302,MARÍA ELENA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,43086.0,ingresos_municipales(2017).xlsx
2017,3201,CHAÑARAL,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,152211.0,ingresos_municipales(2017).xlsx
2017,3101,COPIAPÓ,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,829869.0,ingresos_municipales(2017).xlsx
2017,3102,CALDERA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,253771.0,ingresos_municipales(2017).xlsx
2017,3103,TIERRA AMARILLA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,2791.0,ingresos_municipales(2017).xlsx
2017,3202,DIEGO DE ALMAGRO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,429626.0,ingresos_municipales(2017).xlsx
2017,3301,VALLENAR,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,260841.0,ingresos_municipales(2017).xlsx
2017,3302,ALTO DEL CARMEN,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,281241.0,ingresos_municipales(2017).xlsx
2017,3303,FREIRINA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,94212.0,ingresos_municipales(2017).xlsx
2017,3304,HUASCO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,116519.0,ingresos_municipales(2017).xlsx
2017,4101,LA SERENA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,18838316.0,ingresos_municipales(2017).xlsx
2017,4102,COQUIMBO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,1593493.0,ingresos_municipales(2017).xlsx
2017,4103,ANDACOLLO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,126178.0,ingresos_municipales(2017).xlsx
2017,4104,LA HIGUERA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,139254.0,ingresos_municipales(2017).xlsx
2017,4105,PAIGUANO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,127696.0,ingresos_municipales(2017).xlsx
2017,4106,VICUÑA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,236823.0,ingresos_municipales(2017).xlsx
2017,4201,ILLAPEL,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,247193.0,ingresos_municipales(2017).xlsx
2017,4202,CANELA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,95941.0,ingresos_municipales(2017).xlsx
2017,4203,LOS VILOS,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,280652.0,ingresos_municipales(2017).xlsx
2017,4204,SALAMANCA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,246615.0,ingresos_municipales(2017).xlsx
2017,4301,OVALLE,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,812803.0,ingresos_municipales(2017).xlsx
2017,4302,COMBARBALÁ,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,180663.0,ingresos_municipales(2017).xlsx
2017,4303,MONTE PATRIA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,269084.0,ingresos_municipales(2017).xlsx
2017,4304,PUNITAQUI,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,208526.0,ingresos_municipales(2017).xlsx
2017,4305,RÍO HURTADO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,150212.0,ingresos_municipales(2017).xlsx
2017,5502,CALERA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,287360.0,ingresos_municipales(2017).xlsx
2017,5101,VALPARAÍSO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,23967378.0,ingresos_municipales(2017).xlsx
2017,5102,CASABLANCA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,196256.0,ingresos_municipales(2017).xlsx
2017,5103,CONCÓN,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,342647.0,ingresos_municipales(2017).xlsx
2017,5104,JUAN FERNÁNDEZ,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,65802.0,ingresos_municipales(2017).xlsx
2017,5105,PUCHUNCAVÍ,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,505545.0,ingresos_municipales(2017).xlsx
2017,5107,QUINTERO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,215159.0,ingresos_municipales(2017).xlsx
2017,5109,VIÑA DEL MAR,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,1379859.0,ingresos_municipales(2017).xlsx
2017,5201,ISLA DE PASCUA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,34089.0,ingresos_municipales(2017).xlsx
2017,5301,LOS ANDES,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,524641.0,ingresos_municipales(2017).xlsx
2017,5302,CALLE LARGA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,117774.0,ingresos_municipales(2017).xlsx
2017,5303,RINCONADA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,75587.0,ingresos_municipales(2017).xlsx
2017,5304,SAN ESTEBAN,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,326959.0,ingresos_municipales(2017).xlsx
2017,5401,LA LIGUA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,269160.0,ingresos_municipales(2017).xlsx
2017,5402,CABILDO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,124783.0,ingresos_municipales(2017).xlsx
2017,5403,PAPUDO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,0.0,ingresos_municipales(2017).xlsx
2017,5404,PETORCA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,417355.0,ingresos_municipales(2017).xlsx
2017,5405,ZAPALLAR,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,117776.0,ingresos_municipales(2017).xlsx
2017,5501,QUILLOTA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,659891.0,ingresos_municipales(2017).xlsx
2017,5503,HIJUELAS,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,139544.0,ingresos_municipales(2017).xlsx
2017,5504,LA CRUZ,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,126056.0,ingresos_municipales(2017).xlsx
2017,5506,NOGALES,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,218892.0,ingresos_municipales(2017).xlsx
2017,5601,SAN ANTONIO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,869563.0,ingresos_municipales(2017).xlsx
2017,5602,ALGARROBO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,0.0,ingresos_municipales(2017).xlsx
2017,5603,CARTAGENA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,233699.0,ingresos_municipales(2017).xlsx
2017,5604,EL QUISCO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,247664.0,ingresos_municipales(2017).xlsx
2017,5605,EL TABO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,299199.0,ingresos_municipales(2017).xlsx
2017,5606,SANTO DOMINGO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,254217.0,ingresos_municipales(2017).xlsx
2017,5701,SAN FELIPE,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,588318.0,ingresos_municipales(2017).xlsx
2017,5702,CATEMU,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,140676.0,ingresos_municipales(2017).xlsx
2017,5704,PANQUEHUE,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,100070.0,ingresos_municipales(2017).xlsx
2017,5705,PUTAENDO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,148914.0,ingresos_municipales(2017).xlsx
2017,5706,SANTA MARÍA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,109779.0,ingresos_municipales(2017).xlsx
2017,5801,QUILPUÉ,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,12609374.0,ingresos_municipales(2017).xlsx
2017,5802,LIMACHE,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,490207.0,ingresos_municipales(2017).xlsx
2017,5803,OLMUÉ,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,287371.0,ingresos_municipales(2017).xlsx
2017,5804,VILLA ALEMANA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,1089443.0,ingresos_municipales(2017).xlsx
2017,5703,LLAILLAY,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,198509.0,ingresos_municipales(2017).xlsx
2017,6101,RANCAGUA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,13752453.0,ingresos_municipales(2017).xlsx
2017,6102,CODEGUA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,176824.0,ingresos_municipales(2017).xlsx
2017,6103,COINCO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,136310.0,ingresos_municipales(2017).xlsx
2017,6104,COLTAUCO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,464434.0,ingresos_municipales(2017).xlsx
2017,6105,DOÑIHUE,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,180074.0,ingresos_municipales(2017).xlsx
2017,6106,GRANEROS,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,240065.0,ingresos_municipales(2017).xlsx
2017,6107,LAS CABRAS,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,407197.0,ingresos_municipales(2017).xlsx
2017,6108,MACHALÍ,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,490121.0,ingresos_municipales(2017).xlsx
2017,6109,MALLOA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,243449.0,ingresos_municipales(2017).xlsx
2017,6110,MOSTAZAL,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,161631.0,ingresos_municipales(2017).xlsx
2017,6111,OLIVAR,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,426191.0,ingresos_municipales(2017).xlsx
2017,6112,PEUMO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,159537.0,ingresos_municipales(2017).xlsx
2017,6113,PICHIDEGUA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,213136.0,ingresos_municipales(2017).xlsx
2017,6114,QUINTA DE TILCOCO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,104657.0,ingresos_municipales(2017).xlsx
2017,6115,RENGO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,424507.0,ingresos_municipales(2017).xlsx
2017,6116,REQUINOA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,196934.0,ingresos_municipales(2017).xlsx
2017,6117,SAN VICENTE,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,457489.0,ingresos_municipales(2017).xlsx
2017,6201,PICHILEMU,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,320370.0,ingresos_municipales(2017).xlsx
2017,6202,LA ESTRELLA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,196203.0,ingresos_municipales(2017).xlsx
2017,6203,LITUECHE,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,153313.0,ingresos_municipales(2017).xlsx
2017,6205,NAVIDAD,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,139812.0,ingresos_municipales(2017).xlsx
2017,6206,PAREDONES,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,217344.0,ingresos_municipales(2017).xlsx
2017,6301,SAN FERNANDO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,735471.0,ingresos_municipales(2017).xlsx
2017,6302,CHÉPICA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,604874.0,ingresos_municipales(2017).xlsx
2017,6303,CHIMBARONGO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,325437.0,ingresos_municipales(2017).xlsx
2017,6304,LOLOL,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,61799.0,ingresos_municipales(2017).xlsx
2017,6305,NANCAGUA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,130376.0,ingresos_municipales(2017).xlsx
2017,6306,PALMILLA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,117274.0,ingresos_municipales(2017).xlsx
2017,6307,PERALILLO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,320807.0,ingresos_municipales(2017).xlsx
2017,6308,PLACILLA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,99826.0,ingresos_municipales(2017).xlsx
2017,6309,PUMANQUE,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,627013.0,ingresos_municipales(2017).xlsx
2017,6310,SANTA CRUZ,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,274252.0,ingresos_municipales(2017).xlsx
2017,6204,MARCHIHUE,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,178702.0,ingresos_municipales(2017).xlsx
2017,7101,TALCA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,1334999.0,ingresos_municipales(2017).xlsx
2017,7102,CONSTITUCIÓN,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,352888.0,ingresos_municipales(2017).xlsx
2017,7103,CUREPTO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,173301.0,ingresos_municipales(2017).xlsx
2017,7104,EMPEDRADO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,166720.0,ingresos_municipales(2017).xlsx
2017,7105,MAULE,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,287958.0,ingresos_municipales(2017).xlsx
2017,7106,PELARCO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,111022.0,ingresos_municipales(2017).xlsx
2017,7107,PENCAHUE,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,124572.0,ingresos_municipales(2017).xlsx
2017,7108,RÍO CLARO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,156874.0,ingresos_municipales(2017).xlsx
2017,7109,SAN CLEMENTE,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,619663.0,ingresos_municipales(2017).xlsx
2017,7110,SAN RAFAEL,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,114670.0,ingresos_municipales(2017).xlsx
2017,7201,CAUQUENES,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,461905.0,ingresos_municipales(2017).xlsx
2017,7202,CHANCO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,272757.0,ingresos_municipales(2017).xlsx
2017,7203,PELLUHUE,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,204830.0,ingresos_municipales(2017).xlsx
2017,7301,CURICÓ,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,1137740.0,ingresos_municipales(2017).xlsx
2017,7302,HUALAÑÉ,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,161382.0,ingresos_municipales(2017).xlsx
2017,7303,LICANTÉN,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,126867.0,ingresos_municipales(2017).xlsx
2017,7304,MOLINA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,412884.0,ingresos_municipales(2017).xlsx
2017,7305,RAUCO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,102896.0,ingresos_municipales(2017).xlsx
2017,7306,ROMERAL,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,115107.0,ingresos_municipales(2017).xlsx
2017,7307,SAGRADA FAMILIA,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,195417.0,ingresos_municipales(2017).xlsx
2017,7308,TENO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,303244.0,ingresos_municipales(2017).xlsx
2017,7309,VICHUQUÉN,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,49454.0,ingresos_municipales(2017).xlsx
2017,7401,LINARES,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,807437.0,ingresos_municipales(2017).xlsx
2017,7402,COLBÚN,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,181969.0,ingresos_municipales(2017).xlsx
2017,7403,LONGAVÍ,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,264360.0,ingresos_municipales(2017).xlsx
2017,7404,PARRAL,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,362650.0,ingresos_municipales(2017).xlsx
2017,7405,RETIRO,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,219913.0,ingresos_municipales(2017).xlsx
2017,7406,SAN JAVIER,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,462611.0,ingresos_municipales(2017).xlsx
2017,7407,VILLA ALEGRE,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,77568.0,ingresos_municipales(2017).xlsx
2017,7408,YERBAS BUENAS,Municipal,MUNICIPAL ,4.0,115.05.03.000.000.000,Transferencias de Otras Entidades Públicas,286783.0,ingresos_municipales(2017).xlsx
