codigo_comuna,total_viviendas,promedio_personas_vivienda,porcentaje_hacinamiento,porcentaje_agua_red,porcentaje_saneamiento,porcentaje_electricidad
13503,14237,2.469972606588467,4.418065603708646,63.8547446793566,53.60679918522161,80.18543232422562
13504,5881,2.6104404012922973,4.455024655670805,78.5240605339228,36.15031457235164,86.80496514198266
13505,5360,2.0723880597014928,5.317164179104478,37.70522388059702,17.87313432835821,71.26865671641791
13601,27580,2.7711747643219726,4.869470630891951,69.84771573604061,67.61783901377811,85.09064539521393
13602,13390,2.800373412994772,5.982076176250933,78.69305451829723,64.10007468259894,88.14040328603436
13603,14572,2.695168816909141,5.263519077683228,75.59703541037607,37.54460609387868,86.22701070546253
13604,28814,2.8195668772124662,5.070451863677379,84.55611855348096,79.56548899840355,87.36725203026306
13605,33115,2.8507322965423523,5.438622980522422,83.84417937490564,81.28642609089538,89.35829684433037
14101,73106,2.3259787158372776,3.4839821628867673,76.00744124969223,70.15566437775284,83.43227642054003
14102,3360,1.637202380952381,3.5416666666666665,47.79761904761905,17.946428571428573,59.31547619047619
14103,7784,2.1680369989722506,3.404419321685509,61.33093525179856,50.46248715313464,80.17728674203495
14104,9574,2.238458324629204,3.8959682473365365,53.749738876122834,31.512429496553164,80.14414038019636
14105,3441,2.3464109270560884,3.3129904097646032,54.460912525428654,43.708224353385646,83.28974135425749
14106,10274,2.2360327039127896,4.525987930698851,63.052365193692815,43.55655051586529,77.40899357601712
14107,8447,2.344264235823369,4.463123002249319,61.77341067834734,50.964839588019416,84.46785841127027
14108,20024,1.7527966440271674,3.950259688373951,42.833599680383536,22.982421094686377,63.798441869756296
14201,17181,2.2645364064955475,4.184855363482917,66.73651126244107,52.383446830801475,82.87061288632792
14202,7932,1.9711296016137165,4.097327281896117,56.84568835098336,33.16944024205749,69.03681290973273
14203,6248,1.6848591549295775,3.873239436619718,32.122279129321385,14.740717029449424,62.61203585147247
14204,16369,2.0381819292565213,3.995357077402407,61.530942635469486,46.35591667175759,77.21302461970798
15101,86173,2.804277441890151,6.821162080930223,79.44715862277047,73.90249846239541,82.68947350098058
15102,1035,0.8318840579710145,3.5748792270531404,18.743961352657003,1.0628019323671498,16.714975845410628
15201,1853,0.8348623853211009,4.425256341068538,21.316783594171614,15.704263356718833,24.015110631408525
15202,624,0.8141025641025641,9.294871794871796,8.333333333333332,2.564102564102564,3.5256410256410255
16101,81247,2.3432495969081937,3.4684357576279736,78.66998166086132,73.86980442354795,84.01787142909892
16102,10531,2.2659766403950243,3.9407463678663,63.53622637926123,48.25752540119647,81.03693856233976
16103,13043,2.506171892969409,4.109484014413862,77.08349306141226,73.22701832400521,87.31886835850648
16104,6212,2.122665808113329,2.6239536381197683,43.705730843528656,31.69671603348358,78.33226014166131
16105,4204,2.1241674595623214,3.924833491912464,56.35109419600381,40.96098953377735,73.78686964795433
16106,7664,1.6312630480167014,3.1315240083507305,39.117954070981206,21.189979123173277,60.73851774530271
16107,13493,1.4203661157637293,2.564292596160972,33.083821240643296,26.198769732453865,54.21329578299859
16108,7990,2.1783479349186483,3.7672090112640797,53.979974968710884,30.37546933667084,80.4755944931164
16109,10342,1.8062270353896732,2.591374975826726,55.29878166698897,39.20905047379617,68.50705859601625
16201,5630,2.086323268206039,3.5879218472468914,63.48134991119005,57.65541740674956,80.05328596802842
16202,3898,1.4096972806567472,2.2575679835813234,31.862493586454594,19.163673678809644,56.849666495638786
16203,7089,2.2422062350119902,4.104951333051206,54.52108901114403,43.800253914515444,77.17590633375653
16204,2908,1.9817744154057773,2.3039889958734525,24.20907840440165,25.103163686382395,76.7193947730399
16205,2700,1.927037037037037,2.7037037037037037,55.333333333333336,28.962962962962962,73.29629629629629
16206,3563,1.8265506595565535,2.638226213864721,47.010945832163905,16.671344372719616,71.34437271961829
16207,3053,2.005895840157222,2.718637405830331,44.41532918440878,35.83360628889617,74.48411398624305
16301,23913,2.335424246225902,4.085643792079622,74.36540793710535,52.63245933174424,84.3641533893698
16302,12134,2.4531069721443877,4.244272292731169,66.22713037745179,28.094610186253504,83.83055876050767
16303,6008,2.129993342210386,4.077896138482024,65.14647137150466,16.46138482023968,78.64513981358189
16304,3137,1.6719795983423653,3.0602486452024227,58.33598979917119,2.0082881734140896,62.6075868664329
16305,6329,2.385684942328962,4.471480486648759,65.58698056565018,24.016432295781325,81.68747037446674
